,img_path,2_way_label,3_way_label,6_way_label
3443,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\da055bl.jpg,0.0,2.0,4.0
3444,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\99h1zj.jpg,0.0,2.0,2.0
3445,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d0oasis.jpg,0.0,2.0,4.0
3446,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6b85bn.jpg,1.0,0.0,0.0
3447,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cd1fzqd.jpg,0.0,2.0,4.0
3448,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6758zo.jpg,1.0,0.0,0.0
3449,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c64pjrh.jpg,0.0,2.0,4.0
3450,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9jg84j.jpg,0.0,2.0,2.0
3451,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9glf6b.jpg,0.0,2.0,2.0
3452,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dwkosn6.jpg,0.0,2.0,4.0
3453,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7p5g6f.jpg,1.0,0.0,0.0
3454,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1qo28o.jpg,1.0,0.0,0.0
3455,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bw2yzz.jpg,1.0,0.0,0.0
3456,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\as14jh.jpg,0.0,2.0,2.0
3457,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqvb4d.jpg,1.0,0.0,0.0
3458,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6dbwp0.jpg,0.0,2.0,5.0
3459,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4yrkew.jpg,0.0,1.0,5.0
3460,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dmv20a1.jpg,0.0,2.0,4.0
3461,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\43d0bn.jpg,1.0,0.0,0.0
3462,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\90cbs3.jpg,0.0,2.0,2.0
3463,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cnucmo.jpg,0.0,2.0,2.0
3464,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b46j2t.jpg,0.0,2.0,2.0
3465,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ckz49s9.jpg,0.0,2.0,4.0
3466,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2a7auk.jpg,0.0,2.0,2.0
3467,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\93gq1c.jpg,1.0,0.0,0.0
3468,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\czm2ieu.jpg,0.0,2.0,4.0
3469,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\czst5h.jpg,0.0,2.0,2.0
3470,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1ekxmh.jpg,0.0,2.0,2.0
3471,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3efixg.jpg,1.0,0.0,0.0
3472,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b0o3wu.jpg,1.0,0.0,0.0
3473,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cl3w58l.jpg,0.0,2.0,4.0
3474,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4qypoi.jpg,0.0,2.0,2.0
3475,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dqbjv08.jpg,0.0,2.0,4.0
3476,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1rospc.jpg,1.0,0.0,0.0
3477,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9ewg0j.jpg,1.0,0.0,0.0
3478,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4fgman.jpg,1.0,0.0,0.0
3479,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8s8vdh.jpg,1.0,0.0,0.0
3480,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\395e7q.jpg,1.0,0.0,0.0
3481,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d0mhg7.jpg,1.0,0.0,0.0
3482,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8s6h77.jpg,0.0,2.0,4.0
3483,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4cy7j2.jpg,1.0,0.0,0.0
3484,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\88bobq.jpg,0.0,2.0,1.0
3485,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8tr35f.jpg,1.0,0.0,0.0
3486,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\co25rhe.jpg,0.0,2.0,4.0
3487,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3nc2kp.jpg,0.0,2.0,3.0
3488,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ctrpa5p.jpg,0.0,2.0,4.0
3489,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\83ovtp.jpg,0.0,1.0,5.0
3490,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7lxzqj.jpg,0.0,2.0,2.0
3491,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2uu2pn.jpg,1.0,0.0,0.0
3492,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7wzzz7.jpg,1.0,0.0,0.0
3493,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dc7udd2.jpg,0.0,2.0,4.0
3494,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3uuau9.jpg,1.0,0.0,0.0
3495,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chdd5o.jpg,1.0,0.0,0.0
3496,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cdlbey8.jpg,0.0,2.0,4.0
3497,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e1cw4bp.jpg,0.0,2.0,4.0
3498,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\40pzpl.jpg,0.0,2.0,1.0
3499,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3ugsf7.jpg,0.0,2.0,2.0
3500,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cnjuitt.jpg,0.0,2.0,4.0
3501,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\noddw.jpg,0.0,1.0,5.0
3502,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2dxbrm.jpg,1.0,0.0,0.0
3503,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4n6mj5.jpg,0.0,2.0,5.0
3504,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ctesqf.jpg,1.0,0.0,0.0
3505,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4ucra9.jpg,1.0,0.0,0.0
3506,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3z9sw4.jpg,1.0,0.0,0.0
3507,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8gi7yi.jpg,0.0,2.0,2.0
3508,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c3ao3y.jpg,1.0,0.0,0.0
3509,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bl5lrl.jpg,0.0,2.0,1.0
3510,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\db2bi7.jpg,1.0,0.0,0.0
3511,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cf43s7e.jpg,0.0,2.0,4.0
3512,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\buuuzj.jpg,1.0,0.0,0.0
3513,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c6rlzy0.jpg,0.0,2.0,4.0
3514,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8lhz5e.jpg,1.0,0.0,0.0
3515,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\djcs2vj.jpg,0.0,2.0,4.0
3516,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cmhss6b.jpg,0.0,2.0,4.0
3517,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\38v1n5.jpg,1.0,0.0,0.0
3518,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\33qhp8.jpg,1.0,0.0,0.0
3519,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cx4tfeu.jpg,0.0,2.0,4.0
3520,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7alwiw.jpg,0.0,2.0,2.0
3521,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cu5nok3.jpg,0.0,2.0,4.0
3522,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1f5brz.jpg,1.0,0.0,0.0
3523,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6vji3u.jpg,0.0,2.0,2.0
3524,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\djzem1k.jpg,0.0,2.0,4.0
3525,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d7ul5o.jpg,0.0,2.0,2.0
3526,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2dvbu0.jpg,1.0,0.0,0.0
3527,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5ys7k0.jpg,0.0,2.0,5.0
3528,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9dbdel.jpg,1.0,0.0,0.0
3529,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5ikxsm.jpg,1.0,0.0,0.0
3530,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\27sjtd.jpg,1.0,0.0,0.0
3531,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cuhuaip.jpg,0.0,2.0,4.0
3532,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1wedod.jpg,1.0,0.0,0.0
3533,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cr23fyx.jpg,0.0,2.0,4.0
3534,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8o2mab.jpg,0.0,2.0,4.0
3535,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cak9awi.jpg,0.0,2.0,4.0
3536,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4prit5.jpg,1.0,0.0,0.0
3537,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8slcgz.jpg,0.0,2.0,4.0
3538,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\deq38i.jpg,1.0,0.0,0.0
3539,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d2c6avm.jpg,0.0,2.0,4.0
3540,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\67xfb9.jpg,0.0,2.0,1.0
3541,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ai0wxy.jpg,0.0,2.0,2.0
3542,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2dnbs6.jpg,0.0,2.0,2.0
3543,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8seu27.jpg,0.0,2.0,4.0
3544,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7k0ji9.jpg,1.0,0.0,0.0
3545,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cf7gj4a.jpg,0.0,2.0,4.0
3546,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8kj8n7.jpg,0.0,2.0,2.0
3547,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\auwy2t.jpg,1.0,0.0,0.0
3548,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\deu2rp1.jpg,0.0,2.0,4.0
3549,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7m6o9l.jpg,0.0,2.0,2.0
3550,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b0lpg3.jpg,1.0,0.0,0.0
3551,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cj2rjhs.jpg,0.0,2.0,4.0
3552,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b541p0.jpg,1.0,0.0,0.0
3553,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ayng7v.jpg,1.0,0.0,0.0
3554,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ca7n4q5.jpg,0.0,2.0,4.0
3555,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\14bym2.jpg,1.0,0.0,0.0
3556,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7u2m1t.jpg,0.0,2.0,1.0
3557,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bcgzry.jpg,0.0,2.0,2.0
3558,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8svt0x.jpg,0.0,2.0,2.0
3559,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dt22tkx.jpg,0.0,2.0,4.0
3560,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cbtyfhf.jpg,0.0,2.0,4.0
3561,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2qw52a.jpg,1.0,0.0,0.0
3562,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\caukh3.jpg,1.0,0.0,0.0
3563,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\72bssd.jpg,0.0,2.0,2.0
3564,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ra88b.jpg,1.0,0.0,0.0
3565,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d70z9ak.jpg,0.0,2.0,4.0
3566,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8pahp5.jpg,0.0,2.0,2.0
3567,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cp2x9ae.jpg,0.0,2.0,4.0
3568,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5pt3mi.jpg,1.0,0.0,0.0
3569,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\192j7l.jpg,0.0,2.0,2.0
3570,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7h41c9.jpg,1.0,0.0,0.0
3571,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1gtrs5.jpg,1.0,0.0,0.0
3572,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c7kyra.jpg,1.0,0.0,0.0
3573,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dgsvas.jpg,0.0,1.0,5.0
3574,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3tp2b5.jpg,1.0,0.0,0.0
3575,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\eq9jl79.jpg,0.0,2.0,4.0
3576,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6gpwjb.jpg,0.0,2.0,2.0
3577,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\832370.jpg,0.0,2.0,2.0
3578,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c6c4uzo.jpg,0.0,2.0,4.0
3579,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3nhjts.jpg,1.0,0.0,0.0
3580,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\clxktgz.jpg,0.0,2.0,4.0
3581,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3w8jnj.jpg,1.0,0.0,0.0
3582,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6qpwe6.jpg,0.0,2.0,2.0
3583,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cpjzmxt.jpg,0.0,2.0,4.0
3584,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bchqi6.jpg,1.0,0.0,0.0
3585,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6pgvsq.jpg,0.0,2.0,2.0
3586,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cvnzxpl.jpg,0.0,2.0,4.0
3587,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bzulg1.jpg,1.0,0.0,0.0
3588,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d5q8u1.jpg,1.0,0.0,0.0
3589,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\halbq.jpg,0.0,1.0,5.0
3590,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chxzig1.jpg,0.0,2.0,4.0
3591,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c7cksz9.jpg,0.0,2.0,4.0
3592,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\915wcy.jpg,0.0,2.0,2.0
3593,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\61f3cz.jpg,1.0,0.0,0.0
3594,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9b9x5l.jpg,1.0,0.0,0.0
3595,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c67nm45.jpg,0.0,2.0,4.0
3596,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bpvg7z.jpg,1.0,0.0,0.0
3597,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cuveqf7.jpg,0.0,2.0,4.0
3598,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\66oz6a.jpg,0.0,2.0,2.0
3599,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\djhcnr.jpg,1.0,0.0,0.0
3600,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7szp48.jpg,0.0,1.0,5.0
3601,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dc8yjg.jpg,1.0,0.0,0.0
3602,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8gcm4c.jpg,0.0,2.0,4.0
3603,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cwbzie9.jpg,0.0,2.0,4.0
3604,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7hwdy1.jpg,0.0,2.0,2.0
3605,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8lpcia.jpg,1.0,0.0,0.0
3606,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\aw4f0o.jpg,1.0,0.0,0.0
3607,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cb5amv9.jpg,0.0,2.0,4.0
3608,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8fbr0m.jpg,1.0,0.0,0.0
3609,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cm52u7e.jpg,0.0,2.0,4.0
3610,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8sj728.jpg,1.0,0.0,0.0
3611,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c6bq4kd.jpg,0.0,2.0,4.0
3612,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ccb8jrb.jpg,0.0,2.0,4.0
3613,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\75cltf.jpg,0.0,2.0,1.0
3614,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bon91a.jpg,1.0,0.0,0.0
3615,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqys6fs.jpg,0.0,2.0,4.0
3616,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5eiy0t.jpg,1.0,0.0,0.0
3617,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6f4y9r.jpg,0.0,1.0,5.0
3618,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cnq6ytd.jpg,0.0,2.0,4.0
3619,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dfkkx7.jpg,1.0,0.0,0.0
3620,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqz4bv1.jpg,0.0,2.0,4.0
3621,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crfdm4.jpg,0.0,2.0,2.0
3622,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cl7y14o.jpg,0.0,2.0,4.0
3623,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9c7yhu.jpg,1.0,0.0,0.0
3624,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1df88q.jpg,1.0,0.0,0.0
3625,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8gjlbu.jpg,0.0,2.0,1.0
3626,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c63epet.jpg,0.0,2.0,4.0
3627,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dmgxh4q.jpg,0.0,2.0,4.0
3628,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ay5o0t.jpg,0.0,2.0,2.0
3629,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c97146.jpg,0.0,2.0,2.0
3630,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2r5exm.jpg,1.0,0.0,0.0
3631,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\54i9mc.jpg,1.0,0.0,0.0
3632,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cfk5z3g.jpg,0.0,2.0,4.0
3633,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\17fg8b.jpg,0.0,1.0,5.0
3634,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6hmpvk.jpg,0.0,2.0,1.0
3635,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cky6nt.jpg,1.0,0.0,0.0
3636,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2rfn8p.jpg,1.0,0.0,0.0
3637,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bsast1.jpg,1.0,0.0,0.0
3638,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ck5scxm.jpg,0.0,2.0,4.0
3639,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\btrjzb.jpg,0.0,2.0,2.0
3640,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2n1jf8.jpg,1.0,0.0,0.0
3641,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\15jbiy.jpg,1.0,0.0,0.0
3642,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8m0bah.jpg,0.0,2.0,2.0
3643,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ctxcp5v.jpg,0.0,2.0,4.0
3644,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8dy5cc.jpg,0.0,2.0,4.0
3645,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c618vc.jpg,0.0,2.0,2.0
3646,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\brc114.jpg,1.0,0.0,0.0
3647,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bz2rxr.jpg,1.0,0.0,0.0
3648,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqbgwe.jpg,1.0,0.0,0.0
3649,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3ui6l9.jpg,0.0,2.0,2.0
3650,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9f20al.jpg,1.0,0.0,0.0
3651,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\myb4q.jpg,0.0,2.0,2.0
3652,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7rq2wa.jpg,0.0,2.0,1.0
3653,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3u5d9o.jpg,1.0,0.0,0.0
3654,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cfp44am.jpg,0.0,2.0,4.0
3655,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\beqcsh.jpg,1.0,0.0,0.0
3656,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bkonxd.jpg,1.0,0.0,0.0
3657,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7jtl9q.jpg,0.0,2.0,2.0
3658,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8j1sss.jpg,0.0,2.0,2.0
3659,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cyykdn.jpg,0.0,2.0,2.0
3660,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cuha25o.jpg,0.0,2.0,4.0
3661,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cmz45x3.jpg,0.0,2.0,4.0
3662,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cfhi6o5.jpg,0.0,2.0,4.0
3663,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\asxdcr.jpg,0.0,2.0,2.0
3664,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\erwejxw.jpg,0.0,2.0,4.0
3665,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8bpuou.jpg,0.0,2.0,1.0
3666,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\elug60j.jpg,0.0,2.0,4.0
3667,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b6mrab.jpg,1.0,0.0,0.0
3668,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6w4mgr.jpg,0.0,2.0,2.0
3669,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bn180q.jpg,1.0,0.0,0.0
